OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
09-06-2022,04-04-2022,SO72538,535,16941,8,1,2
09-06-2022,01-04-2022,SO72538,215,16941,8,3,1
09-06-2022,06-03-2022,SO72542,223,12592,10,3,3
09-06-2022,19-04-2022,SO72542,541,12592,10,1,3
09-06-2022,14-04-2022,SO72542,530,12592,10,2,2
09-06-2022,11-03-2022,SO72515,480,17234,9,3,2
09-06-2022,16-04-2022,SO72515,528,17234,9,1,2
09-06-2022,20-05-2022,SO72515,536,17234,9,2,2
09-06-2022,03-03-2022,SO72546,477,18514,4,3,2
09-06-2022,01-05-2022,SO72546,478,18514,4,2,2
09-06-2022,23-03-2022,SO72546,354,18514,4,1,1
09-06-2022,19-03-2022,SO72546,487,18514,4,4,1
09-06-2022,19-02-2022,SO72528,478,24260,1,3,2
09-06-2022,27-03-2022,SO72528,528,24260,1,1,2
09-06-2022,27-04-2022,SO72528,536,24260,1,2,2
09-06-2022,16-05-2022,SO72573,387,21148,6,1,1
09-06-2022,11-02-2022,SO72573,488,21148,6,2,1
09-06-2022,04-05-2022,SO72518,462,12351,9,1,2
09-06-2022,15-03-2022,SO72566,479,15567,6,2,2
09-06-2022,17-05-2022,SO72566,561,15567,6,1,1
09-06-2022,21-02-2022,SO72571,477,23878,4,2,2
09-06-2022,03-04-2022,SO72571,479,23878,4,3,2
09-06-2022,16-02-2022,SO72571,214,23878,4,4,1
09-06-2022,21-05-2022,SO72571,606,23878,4,1,1
09-06-2022,13-02-2022,SO72536,528,17638,7,2,2
09-06-2022,11-04-2022,SO72536,536,17638,7,1,2
09-06-2022,21-04-2022,SO72536,214,17638,7,3,1
09-06-2022,10-05-2022,SO72519,462,19623,9,4,2
09-06-2022,07-05-2022,SO72519,530,19623,9,2,2
09-06-2022,16-04-2022,SO72519,541,19623,9,1,2
09-06-2022,15-04-2022,SO72519,214,19623,9,3,1
09-06-2022,21-02-2022,SO72533,528,15358,4,1,2
09-06-2022,27-04-2022,SO72533,215,15358,4,2,1
09-06-2022,18-03-2022,SO72551,528,20708,6,3,2
09-06-2022,20-02-2022,SO72551,360,20708,6,1,1
09-06-2022,12-05-2022,SO72551,537,20708,6,2,1
09-06-2022,24-04-2022,SO72521,528,15620,10,2,2
09-06-2022,07-03-2022,SO72521,360,15620,10,1,1
09-06-2022,20-04-2022,SO72521,466,15620,10,5,1
09-06-2022,21-02-2022,SO72521,485,15620,10,4,1
09-06-2022,18-03-2022,SO72521,537,15620,10,3,1
09-06-2022,25-03-2022,SO72554,485,18478,4,2,2
09-06-2022,22-03-2022,SO72554,360,18478,4,1,1
09-06-2022,17-03-2022,SO72554,472,18478,4,3,1
09-06-2022,28-03-2022,SO72537,529,14187,8,1,2
09-06-2022,21-02-2022,SO72537,540,14187,8,2,1
09-06-2022,19-05-2022,SO72524,535,26243,1,1,2
09-06-2022,11-04-2022,SO72524,480,26243,1,2,1
09-06-2022,02-04-2022,SO72565,220,28156,4,2,1
09-06-2022,12-03-2022,SO72565,574,28156,4,1,1
09-06-2022,24-04-2022,SO72530,480,20521,1,3,3
09-06-2022,11-03-2022,SO72530,477,20521,1,2,1
09-06-2022,30-04-2022,SO72530,478,20521,1,1,1
09-06-2022,04-04-2022,SO72530,484,20521,1,4,1
09-06-2022,19-04-2022,SO72549,480,13482,4,3,2
09-06-2022,29-03-2022,SO72549,485,13482,4,2,2
09-06-2022,12-03-2022,SO72549,362,13482,4,1,1
09-06-2022,20-03-2022,SO72525,480,19870,6,3,2
09-06-2022,04-03-2022,SO72525,528,19870,6,2,2
09-06-2022,12-04-2022,SO72525,536,19870,6,1,2
09-06-2022,22-02-2022,SO72531,477,16858,1,1,2
09-06-2022,17-04-2022,SO72529,478,20540,4,1,1
09-06-2022,25-03-2022,SO72563,491,26298,1,2,1
09-06-2022,17-05-2022,SO72563,579,26298,1,1,1
09-06-2022,24-03-2022,SO72514,477,24592,9,2,2
09-06-2022,24-02-2022,SO72514,479,24592,9,3,1
09-06-2022,01-05-2022,SO72514,580,24592,9,1,1
09-06-2022,27-03-2022,SO72527,462,11262,6,3,2
09-06-2022,07-03-2022,SO72527,528,11262,6,2,2
09-06-2022,13-04-2022,SO72527,536,11262,6,1,2
09-06-2022,26-02-2022,SO72527,214,11262,6,4,1
09-06-2022,16-05-2022,SO72520,480,19474,7,4,3
09-06-2022,27-02-2022,SO72520,528,19474,7,3,2
09-06-2022,28-04-2022,SO72520,536,19474,7,2,2
09-06-2022,18-04-2022,SO72520,587,19474,7,1,1
09-06-2022,11-04-2022,SO72580,223,12222,10,2,2
09-06-2022,23-04-2022,SO72580,214,12222,10,3,1
09-06-2022,19-05-2022,SO72580,562,12222,10,1,1
09-06-2022,14-03-2022,SO72581,223,14262,9,2,1
09-06-2022,17-02-2022,SO72581,578,14262,9,1,1
09-06-2022,10-04-2022,SO72552,223,18432,4,2,2
09-06-2022,26-03-2022,SO72552,485,18432,4,3,2
09-06-2022,19-04-2022,SO72552,356,18432,4,1,1
09-06-2022,19-04-2022,SO72541,528,23617,10,2,2
09-06-2022,12-02-2022,SO72541,536,23617,10,1,2
09-06-2022,11-03-2022,SO72576,582,19295,7,1,1
09-06-2022,28-03-2022,SO72564,482,28154,4,2,2
09-06-2022,12-02-2022,SO72564,563,28154,4,1,1
09-06-2022,18-03-2022,SO72577,490,22602,10,2,1
09-06-2022,09-03-2022,SO72577,581,22602,10,1,1
09-06-2022,20-02-2022,SO72548,466,15422,1,4,2
09-06-2022,22-04-2022,SO72548,485,15422,1,2,2
09-06-2022,18-05-2022,SO72548,215,15422,1,3,1
09-06-2022,25-04-2022,SO72548,589,15422,1,1,1
09-06-2022,20-04-2022,SO72540,477,22474,8,1,2
09-06-2022,15-02-2022,SO72540,481,22474,8,2,2
09-06-2022,17-02-2022,SO72539,223,23971,10,4,2
09-06-2022,28-04-2022,SO72539,214,23971,10,2,1
09-06-2022,17-05-2022,SO72539,226,23971,10,3,1
09-06-2022,24-05-2022,SO72539,477,23971,10,1,1
09-06-2022,07-03-2022,SO72561,480,16607,9,3,2
09-06-2022,28-03-2022,SO72561,485,16607,9,2,2
09-06-2022,28-02-2022,SO72561,360,16607,9,1,1
09-06-2022,22-04-2022,SO72532,477,16806,4,1,2
09-06-2022,09-04-2022,SO72532,235,16806,4,2,1
09-06-2022,27-03-2022,SO72522,529,28760,1,2,2
09-06-2022,04-05-2022,SO72522,539,28760,1,1,1
09-06-2022,09-04-2022,SO72562,588,17334,9,1,1
09-06-2022,03-04-2022,SO72575,529,26984,8,2,2
09-06-2022,11-02-2022,SO72575,539,26984,8,3,2
09-06-2022,23-04-2022,SO72575,214,26984,8,4,1
09-06-2022,12-05-2022,SO72575,583,26984,8,1,1
09-06-2022,15-02-2022,SO72572,220,22152,4,2,1
09-06-2022,27-02-2022,SO72572,226,22152,4,3,1
09-06-2022,20-05-2022,SO72572,385,22152,4,1,1
09-06-2022,03-05-2022,SO72568,479,24388,1,2,2
09-06-2022,09-05-2022,SO72568,220,24388,1,4,1
09-06-2022,08-03-2022,SO72568,477,24388,1,3,1
09-06-2022,18-02-2022,SO72568,604,24388,1,1,1
09-06-2022,14-05-2022,SO72559,477,27486,9,3,2
09-06-2022,06-04-2022,SO72559,479,27486,9,2,2
09-06-2022,05-04-2022,SO72559,215,27486,9,4,1
09-06-2022,16-04-2022,SO72559,584,27486,9,1,1
09-06-2022,17-03-2022,SO72578,538,14774,8,2,1
09-06-2022,15-04-2022,SO72578,606,14774,8,1,1
09-06-2022,11-05-2022,SO72558,385,27697,9,1,1
09-06-2022,04-03-2022,SO72544,485,11726,1,3,2
09-06-2022,11-03-2022,SO72544,528,11726,1,2,2
09-06-2022,02-04-2022,SO72544,220,11726,1,5,1
09-06-2022,19-03-2022,SO72544,473,11726,1,4,1
09-06-2022,28-02-2022,SO72544,537,11726,1,1,1
09-06-2022,28-04-2022,SO72560,539,27715,9,2,2
09-06-2022,21-02-2022,SO72560,381,27715,9,1,1
09-06-2022,02-03-2022,SO72560,480,27715,9,3,1
09-06-2022,25-04-2022,SO72526,536,12916,6,1,2
09-06-2022,14-04-2022,SO72535,223,20773,6,2,3
09-06-2022,19-02-2022,SO72535,485,20773,6,1,2
09-06-2022,04-03-2022,SO72569,529,23873,4,2,2
09-06-2022,18-05-2022,SO72569,473,23873,4,4,1
09-06-2022,14-05-2022,SO72569,538,23873,4,3,1
09-06-2022,28-03-2022,SO72569,605,23873,4,1,1
09-06-2022,26-04-2022,SO72570,584,23895,1,1,1
09-06-2022,02-03-2022,SO72555,529,18457,9,2,2
09-06-2022,25-03-2022,SO72555,539,18457,9,3,2
09-06-2022,21-04-2022,SO72555,215,18457,9,4,1
09-06-2022,18-03-2022,SO72555,387,18457,9,1,1
09-06-2022,01-03-2022,SO72555,471,18457,9,5,1
09-06-2022,07-04-2022,SO72579,215,24057,7,2,1
09-06-2022,19-05-2022,SO72579,605,24057,7,1,1
09-06-2022,10-04-2022,SO72550,362,18420,4,1,1
09-06-2022,09-04-2022,SO72550,483,18420,4,2,1
09-06-2022,13-03-2022,SO72557,223,27696,9,3,1
09-06-2022,25-04-2022,SO72557,387,27696,9,1,1
09-06-2022,22-03-2022,SO72557,489,27696,9,2,1
09-06-2022,08-05-2022,SO72574,466,19357,8,3,2
09-06-2022,01-03-2022,SO72574,490,19357,8,2,1
09-06-2022,30-04-2022,SO72574,583,19357,8,1,1
09-06-2022,11-04-2022,SO72517,484,13668,9,1,2
09-06-2022,15-05-2022,SO72543,223,24216,10,3,2
09-06-2022,10-02-2022,SO72543,477,24216,10,1,2
09-06-2022,18-03-2022,SO72543,215,24216,10,2,1
09-06-2022,21-05-2022,SO72556,462,18461,9,3,2
09-06-2022,14-05-2022,SO72556,539,18461,9,2,2
09-06-2022,15-03-2022,SO72556,385,18461,9,1,1
09-06-2022,03-03-2022,SO72516,477,24376,9,1,3
09-06-2022,10-03-2022,SO72545,528,16229,1,3,2
09-06-2022,26-03-2022,SO72545,535,16229,1,2,2
09-06-2022,05-03-2022,SO72545,480,16229,1,4,1
09-06-2022,21-03-2022,SO72545,597,16229,1,1,1
09-06-2022,28-02-2022,SO72534,528,14764,4,1,2
09-06-2022,02-03-2022,SO72534,480,14764,4,2,1
10-06-2022,07-04-2022,SO72609,477,20202,6,3,3
10-06-2022,17-04-2022,SO72609,485,20202,6,1,3
10-06-2022,08-03-2022,SO72609,223,20202,6,4,2
10-06-2022,04-03-2022,SO72609,478,20202,6,2,2
10-06-2022,01-04-2022,SO72620,480,18428,1,3,2
10-06-2022,27-03-2022,SO72620,362,18428,1,1,1
10-06-2022,18-03-2022,SO72620,537,18428,1,2,1
10-06-2022,10-05-2022,SO72626,474,15575,9,2,1
10-06-2022,16-03-2022,SO72626,588,15575,9,1,1
10-06-2022,23-04-2022,SO72612,530,16189,10,1,2
10-06-2022,14-02-2022,SO72612,220,16189,10,2,1
10-06-2022,11-03-2022,SO72624,528,16623,9,3,3
10-06-2022,23-02-2022,SO72624,215,16623,9,4,1
10-06-2022,17-05-2022,SO72624,356,16623,9,1,1
10-06-2022,26-05-2022,SO72624,537,16623,9,2,1
10-06-2022,27-03-2022,SO72584,528,24891,9,1,2
10-06-2022,17-04-2022,SO72601,539,11501,6,1,2
10-06-2022,21-02-2022,SO72587,480,20931,10,4,2
10-06-2022,16-03-2022,SO72587,484,20931,10,5,2
10-06-2022,05-03-2022,SO72587,529,20931,10,2,2
10-06-2022,20-04-2022,SO72587,375,20931,10,1,1
10-06-2022,25-05-2022,SO72587,540,20931,10,3,1
10-06-2022,31-03-2022,SO72617,528,15503,1,2,2
10-06-2022,24-05-2022,SO72617,536,15503,1,3,2
10-06-2022,01-03-2022,SO72617,220,15503,1,4,1
10-06-2022,17-05-2022,SO72617,587,15503,1,1,1
10-06-2022,28-02-2022,SO72618,358,13724,4,1,1
10-06-2022,27-02-2022,SO72604,462,20433,1,3,2
10-06-2022,13-04-2022,SO72604,477,20433,1,2,2
10-06-2022,01-05-2022,SO72604,478,20433,1,1,2
10-06-2022,10-03-2022,SO72604,215,20433,1,4,1
10-06-2022,24-04-2022,SO72596,480,11503,4,1,2
10-06-2022,16-02-2022,SO72640,220,13638,9,2,1
10-06-2022,14-02-2022,SO72640,574,13638,9,1,1
10-06-2022,08-03-2022,SO72592,528,22800,7,3,2
10-06-2022,27-02-2022,SO72592,352,22800,7,1,1
10-06-2022,17-04-2022,SO72592,537,22800,7,2,1
10-06-2022,23-04-2022,SO72595,220,16259,7,2,1
10-06-2022,13-03-2022,SO72595,600,16259,7,1,1
10-06-2022,21-04-2022,SO72613,530,13533,10,1,2
10-06-2022,23-05-2022,SO72613,541,13533,10,2,2
10-06-2022,12-04-2022,SO72613,214,13533,10,3,1
10-06-2022,22-04-2022,SO72631,479,22245,1,3,3
10-06-2022,01-03-2022,SO72631,477,22245,1,2,2
10-06-2022,22-02-2022,SO72631,387,22245,1,1,1
10-06-2022,17-03-2022,SO72631,491,22245,1,4,1
10-06-2022,05-04-2022,SO72582,480,21390,9,2,2
10-06-2022,14-02-2022,SO72582,536,21390,9,1,2
10-06-2022,09-03-2022,SO72635,581,19108,1,1,1
10-06-2022,24-03-2022,SO72614,528,12530,6,1,2
10-06-2022,21-04-2022,SO72614,214,12530,6,3,1
10-06-2022,23-05-2022,SO72614,537,12530,6,2,1
10-06-2022,02-05-2022,SO72622,464,27698,9,3,2
10-06-2022,07-05-2022,SO72622,215,27698,9,2,1
10-06-2022,17-04-2022,SO72622,383,27698,9,1,1
10-06-2022,18-02-2022,SO72599,462,11194,4,3,2
10-06-2022,07-04-2022,SO72599,529,11194,4,1,2
10-06-2022,27-02-2022,SO72599,214,11194,4,2,1
10-06-2022,08-05-2022,SO72630,480,24325,4,4,2
10-06-2022,12-03-2022,SO72630,529,24325,4,3,2
10-06-2022,24-05-2022,SO72630,538,24325,4,2,2
10-06-2022,26-02-2022,SO72630,605,24325,4,1,1
10-06-2022,30-04-2022,SO72616,477,20012,4,3,2
10-06-2022,02-04-2022,SO72616,478,20012,4,2,2
10-06-2022,18-03-2022,SO72616,598,20012,4,1,1
10-06-2022,08-05-2022,SO72634,480,19156,1,3,2
10-06-2022,03-04-2022,SO72634,539,19156,1,2,1
10-06-2022,12-05-2022,SO72634,581,19156,1,1,1
10-06-2022,16-05-2022,SO72593,223,17778,7,3,2
10-06-2022,11-03-2022,SO72593,358,17778,7,1,1
10-06-2022,18-03-2022,SO72593,483,17778,7,2,1
10-06-2022,09-03-2022,SO72633,229,21928,4,2,1
10-06-2022,26-05-2022,SO72633,387,21928,4,1,1
10-06-2022,24-03-2022,SO72628,223,26285,1,3,2
10-06-2022,27-03-2022,SO72628,477,26285,1,2,2
10-06-2022,01-05-2022,SO72628,479,26285,1,4,2
10-06-2022,31-03-2022,SO72628,578,26285,1,1,1
10-06-2022,05-03-2022,SO72602,535,26072,4,1,2
10-06-2022,20-05-2022,SO72610,484,14177,7,4,3
10-06-2022,21-03-2022,SO72610,480,14177,7,3,2
10-06-2022,26-04-2022,SO72610,529,14177,7,1,2
10-06-2022,13-03-2022,SO72610,540,14177,7,2,1
10-06-2022,29-03-2022,SO72606,223,18993,4,3,2
10-06-2022,17-03-2022,SO72606,226,18993,4,2,1
10-06-2022,16-04-2022,SO72606,474,18993,4,1,1
10-06-2022,15-04-2022,SO72621,481,21055,8,2,1
10-06-2022,16-04-2022,SO72621,566,21055,8,1,1
10-06-2022,30-04-2022,SO72583,529,19961,9,3,2
10-06-2022,01-03-2022,SO72583,538,19961,9,1,2
10-06-2022,28-02-2022,SO72583,473,19961,9,2,1
10-06-2022,20-03-2022,SO72623,462,27713,9,3,2
10-06-2022,22-05-2022,SO72623,479,27713,9,4,2
10-06-2022,17-05-2022,SO72623,385,27713,9,1,1
10-06-2022,01-05-2022,SO72623,477,27713,9,2,1
10-06-2022,16-02-2022,SO72600,477,27390,1,4,3
10-06-2022,01-03-2022,SO72600,479,27390,1,3,2
10-06-2022,30-04-2022,SO72600,530,27390,1,1,2
10-06-2022,16-03-2022,SO72600,541,27390,1,2,1
10-06-2022,01-05-2022,SO72586,489,17059,9,1,1
10-06-2022,03-03-2022,SO72585,530,23308,9,1,2
10-06-2022,21-02-2022,SO72611,223,25302,8,3,2
10-06-2022,07-03-2022,SO72611,529,25302,8,2,2
10-06-2022,02-05-2022,SO72611,538,25302,8,1,2
10-06-2022,12-02-2022,SO72611,215,25302,8,4,1
10-06-2022,16-03-2022,SO72597,223,12963,1,1,2
10-06-2022,28-02-2022,SO72632,466,21926,1,3,2
10-06-2022,09-03-2022,SO72632,385,21926,1,1,1
10-06-2022,19-04-2022,SO72632,489,21926,1,2,1
10-06-2022,24-05-2022,SO72598,530,28337,1,1,2
10-06-2022,21-04-2022,SO72598,487,28337,1,2,1
10-06-2022,06-05-2022,SO72588,528,22836,8,3,2
10-06-2022,16-03-2022,SO72588,360,22836,8,1,1
10-06-2022,28-03-2022,SO72588,537,22836,8,2,1
10-06-2022,16-04-2022,SO72605,475,19878,4,1,1
10-06-2022,15-03-2022,SO72627,223,26645,4,2,2
10-06-2022,23-04-2022,SO72627,565,26645,4,1,1
10-06-2022,01-04-2022,SO72591,220,21542,7,2,1
10-06-2022,01-04-2022,SO72591,358,21542,7,1,1
10-06-2022,05-05-2022,SO72608,477,16748,4,1,2
10-06-2022,15-04-2022,SO72608,491,16748,4,2,1
10-06-2022,28-04-2022,SO72594,528,19340,8,3,3
10-06-2022,20-05-2022,SO72594,485,19340,8,5,2
10-06-2022,22-03-2022,SO72594,223,19340,8,4,1
10-06-2022,25-03-2022,SO72594,356,19340,8,1,1
10-06-2022,22-02-2022,SO72594,537,19340,8,2,1
10-06-2022,06-05-2022,SO72629,477,15889,6,3,2
10-06-2022,27-04-2022,SO72629,479,15889,6,2,2
10-06-2022,12-05-2022,SO72629,220,15889,6,4,1
10-06-2022,14-03-2022,SO72629,575,15889,6,1,1
10-06-2022,07-05-2022,SO72590,485,19454,8,2,2
10-06-2022,14-04-2022,SO72590,356,19454,8,1,1
10-06-2022,25-05-2022,SO72590,489,19454,8,3,1
10-06-2022,12-02-2022,SO72607,528,15412,4,1,3
10-06-2022,30-03-2022,SO72639,215,13134,9,2,1
10-06-2022,13-02-2022,SO72639,577,13134,9,1,1
10-06-2022,05-04-2022,SO72636,214,14731,4,2,1
10-06-2022,22-03-2022,SO72636,582,14731,4,1,1
10-06-2022,15-05-2022,SO72637,482,29392,10,2,2
10-06-2022,13-05-2022,SO72637,576,29392,10,1,1
10-06-2022,20-05-2022,SO72619,485,18422,4,2,2
10-06-2022,14-02-2022,SO72619,220,18422,4,3,1
10-06-2022,01-03-2022,SO72619,360,18422,4,1,1
10-06-2022,20-03-2022,SO72589,220,26388,7,2,1
10-06-2022,30-04-2022,SO72589,356,26388,7,1,1
10-06-2022,17-03-2022,SO72625,477,14048,9,3,2
10-06-2022,01-04-2022,SO72625,362,14048,9,1,1
10-06-2022,30-03-2022,SO72625,478,14048,9,2,1
10-06-2022,22-02-2022,SO72615,466,15761,6,4,2
10-06-2022,03-04-2022,SO72615,528,15761,6,1,2
10-06-2022,16-05-2022,SO72615,215,15761,6,3,1
10-06-2022,22-04-2022,SO72615,537,15761,6,2,1
11-06-2022,11-05-2022,SO72647,477,19952,9,2,2
11-06-2022,01-05-2022,SO72647,479,19952,9,1,2
11-06-2022,18-04-2022,SO72686,480,11676,3,2,2
11-06-2022,31-03-2022,SO72686,537,11676,3,1,1
11-06-2022,12-03-2022,SO72653,352,17780,7,1,1
11-06-2022,26-02-2022,SO72715,223,22008,6,4,2
11-06-2022,09-05-2022,SO72715,477,22008,6,3,2
11-06-2022,09-03-2022,SO72715,479,22008,6,2,2
11-06-2022,22-04-2022,SO72715,604,22008,6,1,1
11-06-2022,28-02-2022,SO72675,223,19939,10,3,2
11-06-2022,08-03-2022,SO72675,528,19939,10,1,2
11-06-2022,08-04-2022,SO72675,220,19939,10,2,1
11-06-2022,13-05-2022,SO72681,538,25792,8,1,2
11-06-2022,27-05-2022,SO72681,491,25792,8,2,1
11-06-2022,12-05-2022,SO72684,480,11230,4,3,3
11-06-2022,02-04-2022,SO72684,528,11230,4,2,3
11-06-2022,16-02-2022,SO72684,537,11230,4,1,1
11-06-2022,20-03-2022,SO72651,478,17978,10,3,2
11-06-2022,20-05-2022,SO72651,485,17978,10,2,2
11-06-2022,27-05-2022,SO72651,215,17978,10,4,1
11-06-2022,23-02-2022,SO72651,590,17978,10,1,1
11-06-2022,29-04-2022,SO72678,485,19054,10,1,2
11-06-2022,17-04-2022,SO72680,477,24575,10,1,2
11-06-2022,13-02-2022,SO72691,482,12550,10,2,2
11-06-2022,16-02-2022,SO72691,235,12550,10,1,1
11-06-2022,16-04-2022,SO72707,358,13973,9,1,1
11-06-2022,22-02-2022,SO72707,487,13973,9,2,1
11-06-2022,22-03-2022,SO72662,477,19302,10,4,2
11-06-2022,16-05-2022,SO72662,485,19302,10,2,2
11-06-2022,17-03-2022,SO72662,478,19302,10,3,1
11-06-2022,15-03-2022,SO72662,599,19302,10,1,1
11-06-2022,27-03-2022,SO72672,477,16917,4,1,2
11-06-2022,09-05-2022,SO72670,223,13941,6,3,2
11-06-2022,31-03-2022,SO72670,477,13941,6,2,2
11-06-2022,24-05-2022,SO72670,478,13941,6,1,2
11-06-2022,10-05-2022,SO72670,483,13941,6,4,1
11-06-2022,14-04-2022,SO72643,485,18745,9,1,2
11-06-2022,06-04-2022,SO72643,490,18745,9,2,1
11-06-2022,27-05-2022,SO72648,478,27324,7,2,2
11-06-2022,12-04-2022,SO72648,215,27324,7,3,1
11-06-2022,27-03-2022,SO72648,356,27324,7,1,1
11-06-2022,17-02-2022,SO72685,528,11781,4,1,2
11-06-2022,25-04-2022,SO72685,215,11781,4,3,1
11-06-2022,17-02-2022,SO72685,537,11781,4,2,1
11-06-2022,14-02-2022,SO72695,535,20033,4,2,3
11-06-2022,21-02-2022,SO72695,480,20033,4,3,2
11-06-2022,13-03-2022,SO72695,600,20033,4,1,1
11-06-2022,01-05-2022,SO72683,480,11130,1,2,1
11-06-2022,02-04-2022,SO72683,537,11130,1,1,1
11-06-2022,21-03-2022,SO72720,385,20901,7,1,1
11-06-2022,02-04-2022,SO72710,360,13109,9,1,1
11-06-2022,19-02-2022,SO72710,487,13109,9,2,1
11-06-2022,09-05-2022,SO72694,480,14026,1,3,2
11-06-2022,08-03-2022,SO72694,485,14026,1,2,2
11-06-2022,04-04-2022,SO72694,594,14026,1,1,1
11-06-2022,25-05-2022,SO72726,477,26921,9,3,2
11-06-2022,20-04-2022,SO72726,479,26921,9,2,1
11-06-2022,20-03-2022,SO72726,604,26921,9,1,1
11-06-2022,17-05-2022,SO72703,477,22199,9,2,2
11-06-2022,13-03-2022,SO72703,371,22199,9,1,1
11-06-2022,30-03-2022,SO72703,479,22199,9,3,1
11-06-2022,27-02-2022,SO72703,487,22199,9,4,1
11-06-2022,07-04-2022,SO72642,529,15805,9,1,3
11-06-2022,04-03-2022,SO72642,539,15805,9,2,2
11-06-2022,27-04-2022,SO72642,472,15805,9,3,1
11-06-2022,05-03-2022,SO72641,528,14034,9,2,2
11-06-2022,19-02-2022,SO72641,535,14034,9,1,2
11-06-2022,18-04-2022,SO72641,480,14034,9,4,1
11-06-2022,07-04-2022,SO72641,485,14034,9,3,1
11-06-2022,05-04-2022,SO72714,605,24291,1,1,1
11-06-2022,06-04-2022,SO72655,223,14991,10,3,2
11-06-2022,24-05-2022,SO72655,485,14991,10,2,2
11-06-2022,25-05-2022,SO72655,356,14991,10,1,1
11-06-2022,21-02-2022,SO72692,478,20002,4,2,3
11-06-2022,25-02-2022,SO72692,477,20002,4,3,2
11-06-2022,27-03-2022,SO72692,215,20002,4,4,1
11-06-2022,01-04-2022,SO72692,600,20002,4,1,1
11-06-2022,22-02-2022,SO72700,360,16659,9,1,1
11-06-2022,25-04-2022,SO72687,528,14725,6,2,2
11-06-2022,05-04-2022,SO72687,232,14725,6,3,1
11-06-2022,22-02-2022,SO72687,537,14725,6,1,1
11-06-2022,01-04-2022,SO72656,485,15614,10,2,3
11-06-2022,11-04-2022,SO72656,223,15614,10,8,2
11-06-2022,30-04-2022,SO72656,477,15614,10,4,2
11-06-2022,13-03-2022,SO72656,478,15614,10,3,2
11-06-2022,09-04-2022,SO72656,215,15614,10,6,1
11-06-2022,27-05-2022,SO72656,235,15614,10,7,1
11-06-2022,14-02-2022,SO72656,362,15614,10,1,1
11-06-2022,24-03-2022,SO72656,487,15614,10,5,1
11-06-2022,11-04-2022,SO72697,485,18429,1,2,2
11-06-2022,29-04-2022,SO72697,352,18429,1,1,1
11-06-2022,25-05-2022,SO72660,594,19322,10,1,1
11-06-2022,06-04-2022,SO72657,352,21537,8,1,1
11-06-2022,05-05-2022,SO72724,477,27986,9,3,2
11-06-2022,03-04-2022,SO72724,479,27986,9,2,2
11-06-2022,03-05-2022,SO72724,584,27986,9,1,1
11-06-2022,15-05-2022,SO72713,215,28070,4,2,1
11-06-2022,07-03-2022,SO72713,561,28070,4,1,1
11-06-2022,27-03-2022,SO72702,539,24598,9,3,2
11-06-2022,23-03-2022,SO72702,487,24598,9,4,1
11-06-2022,30-04-2022,SO72702,529,24598,9,2,1
11-06-2022,02-03-2022,SO72702,583,24598,9,1,1
11-06-2022,25-03-2022,SO72664,480,11507,6,2,2
11-06-2022,14-05-2022,SO72664,538,11507,6,1,1
11-06-2022,10-03-2022,SO72711,477,16820,6,2,2
11-06-2022,03-04-2022,SO72711,479,16820,6,3,2
11-06-2022,17-02-2022,SO72711,483,16820,6,4,1
11-06-2022,04-03-2022,SO72711,566,16820,6,1,1
11-06-2022,29-04-2022,SO72667,462,17579,6,3,2
11-06-2022,21-05-2022,SO72667,528,17579,6,2,2
11-06-2022,14-04-2022,SO72667,536,17579,6,1,2
11-06-2022,25-05-2022,SO72667,215,17579,6,4,1
11-06-2022,19-04-2022,SO72673,482,16725,1,2,2
11-06-2022,25-03-2022,SO72673,528,16725,1,1,2
11-06-2022,07-03-2022,SO72709,477,15582,9,3,3
11-06-2022,12-04-2022,SO72709,536,15582,9,2,2
11-06-2022,01-03-2022,SO72709,491,15582,9,4,1
11-06-2022,25-05-2022,SO72709,587,15582,9,1,1
11-06-2022,07-03-2022,SO72668,466,20532,4,4,2
11-06-2022,30-04-2022,SO72668,478,20532,4,1,2
11-06-2022,20-02-2022,SO72668,477,20532,4,2,1
11-06-2022,10-03-2022,SO72668,490,20532,4,3,1
11-06-2022,15-04-2022,SO72646,477,15095,7,3,2
11-06-2022,06-04-2022,SO72646,479,15095,7,2,2
11-06-2022,20-05-2022,SO72646,215,15095,7,4,1
11-06-2022,08-05-2022,SO72646,379,15095,7,1,1
11-06-2022,25-02-2022,SO72645,477,11102,9,2,2
11-06-2022,25-04-2022,SO72645,478,11102,9,1,2
11-06-2022,18-03-2022,SO72645,487,11102,9,3,1
11-06-2022,05-04-2022,SO72663,491,11682,1,1,1
11-06-2022,09-04-2022,SO72677,529,14816,10,2,2
11-06-2022,23-03-2022,SO72677,539,14816,10,1,2
11-06-2022,20-03-2022,SO72677,215,14816,10,3,1
11-06-2022,24-03-2022,SO72698,466,18381,4,4,2
11-06-2022,06-04-2022,SO72698,478,18381,4,2,2
11-06-2022,17-04-2022,SO72698,354,18381,4,1,1
11-06-2022,19-02-2022,SO72698,477,18381,4,3,1
11-06-2022,15-02-2022,SO72674,464,21308,6,3,2
11-06-2022,09-05-2022,SO72674,214,21308,6,2,1
11-06-2022,24-05-2022,SO72674,485,21308,6,1,1
11-06-2022,02-05-2022,SO72725,223,26918,9,5,2
11-06-2022,24-04-2022,SO72725,477,26918,9,3,2
